fieldName,emptyCount,nonEmptyCount,uniqueValueCount,possiblePrimaryKey,possiblyInteger,possiblyFloatingPoint,sampleValues
"http://rs.tdwg.org/dwc/terms/collectionCode",6493,1236,22,false,false,false,"AD(*243), AD-C(*1), CANB(*72), CBG(*31), DNA(*2), E(*2), HO(*72), Herbarium(*1), L(*1), MA(*1), MEL(*76), MELU(*4), NE(*14), NSW(*85), OP(*25), PERTH(*7), QRS(*1), RE(*155), SU(*415), WOLL(*21), ..."
"Collector name unparseable",0,7729,1,false,true,true,"0(*7729)"
"CONSERVATION_SIGNIFICANCE_YN",7272,457,1,false,false,false,"y(*457)"
"Coordinate precision and uncertainty transposed",0,7729,1,false,true,true,"0(*7729)"
"Coordinate precision not valid",0,7729,1,false,true,true,"0(*7729)"
"Coordinate uncertainty not specified",0,7729,2,false,true,true,"0(*7614), 1(*115)"
"Coordinate uncertainty not valid",0,7729,1,false,true,true,"0(*7729)"
"Coordinates are out of range for species",0,7729,1,false,true,true,"0(*7729)"
"Coordinates are transposed",0,7729,1,false,true,true,"0(*7729)"
"Coordinates centre of country",0,7729,1,false,true,true,"0(*7729)"
"Coordinates converted from UTM",0,7729,1,false,true,true,"0(*7729)"
"Coordinates converted to WGS84",0,7729,2,false,true,true,"0(*3560), 1(*4169)"
"Coordinates derived from verbatim coordinates",0,7729,2,false,true,true,"0(*7727), 1(*2)"
"Coordinates dont match supplied country",0,7729,1,false,true,true,"0(*7729)"
"Coordinates dont match supplied state",0,7729,1,false,true,true,"0(*7729)"
"http://rs.tdwg.org/dwc/terms/coordinateUncertaintyInMeters",115,7614,47,false,true,true,"1000(*727), 1286(*1), 150(*31), 170(*4), 1850(*1), 25(*6), 250(*414), 2500(*2), 25000(*8), 270(*1), 274(*1), 3000(*6), 30000(*19), 310(*1), 375(*2), 50(*608), 5000(*10), 790(*1), 90(*1), 9000(*1), ..."
"http://rs.tdwg.org/dwc/terms/country",0,7729,1,false,false,false,"Australia(*7729)"
"Country inferred from coordinates",0,7729,2,false,true,true,"0(*635), 1(*7094)"
"http://rs.tdwg.org/dwc/terms/countryCode",7372,357,2,false,false,false,"AU(*352), Au(*5)"
"http://rs.tdwg.org/dwc/terms/county",7649,80,24,false,false,false,"Abrahams Bosom Reserve(*1), Arnhem Coast(*1), Botany Bay National Park(*1), Bournda National Park(*1), Eyre Yorke Block(*2), Flinders(*12), Kanmantoo(*4), King(*1), Montagu Island(*1), NSW North Coast(*1), Nadgee Nature Reserve(*1), Naracoorte Coastal Plain(*6), South East Coastal Plain(*23), South East Corner(*5), South Eastern Queensland(*3), Sydney Basin(*4), Tasmanian South East(*3), Tasmanian West(*1), Victorian Midlands(*2), Victorian Volcanic Plain(*1), ..."
COVERABUND,4137,3592,8,false,false,false,"#NAME?(*1), +(*1807), 1(*1006), 2(*570), 3(*152), 4(*42), 5(*12), r(*2)"
CREATION_DATE,7273,456,26,false,false,false,"1888-12-31Z(*1), 2000-11-25Z(*1), 2001-07-31Z(*1), 2001-08-07Z(*1), 2002-09-16Z(*1), 2004-09-07Z(*1), 2005-06-13Z(*1), 2005-09-26Z(*1), 2006-04-11Z(*383), 2006-05-30Z(*1), 2008-09-02Z(*4), 2008-11-25Z(*2), 2009-04-21Z(*1), 2009-06-28Z(*15), 2009-08-10Z(*2), 2010-03-01Z(*11), 2010-04-13Z(*1), 2011-03-01Z(*1), 2011-07-03Z(*2), 2011-08-01Z(*7), ..."
"Cultivated / escapee",0,7729,2,false,true,true,"0(*7728), 1(*1)"
"Data are generalised",0,7729,1,false,true,true,"0(*7729)"
dataset_version_date,3879,3850,3,false,false,false,"1/07/2016(*58), 19/07/2015(*47), 30/12/2016(*3745)"
"http://rs.tdwg.org/dwc/terms/datasetID",4969,2760,7,false,false,false,"OP(*140), RE(*190), RV(*1974), SU(*450), urn:lsid:bdrs.ala.org.au:Survey:27(*2), urn:lsid:bdrs.ala.org.au:Survey:286(*2), urn:lsid:bdrs.ala.org.au:Survey:63(*2)"
"http://rs.tdwg.org/dwc/terms/datasetName",7720,9,5,false,false,false,"Bermagui Bioblitz - March 2012(*2), OEH Data from Scientific Licences dataset(*2), Panboola Bioblitz 2014 Survey(*2), Single Sighting(*2), iNaturalist observations(*1)"
"Date precision invalid",0,7729,1,false,true,true,"0(*7729)"
DATE_ACCURACY,7272,457,4,false,false,false,"Day(*171), Month(*11), Unknown(*163), Year(*112)"
"http://rs.tdwg.org/dwc/terms/dateIdentified",7558,171,55,false,false,false,"1/09/2006(*5), 17/04/2013(*1), 19/02/2004(*1), 2/08/2001(*1), 20/03/2002(*1), 20/05/1954(*1), 21/08/2003(*1), 23/01/2013(*1), 23/08/1957(*1), 23/08/2005(*1), 23/10/1958(*1), 25/03/2013(*1), 25/07/2013(*1), 26/04/1995(*19), 3/09/1983(*1), 4/07/2007(*1), 5/12/2013(*1), 8/02/2005(*1), 9/09/1991(*16), 9/12/2010(*5), ..."
"http://rs.tdwg.org/dwc/terms/day",25,7704,31,false,true,true,"10(*274), 11(*193), 12(*167), 13(*342), 14(*276), 15(*203), 16(*180), 17(*205), 18(*348), 19(*260), 22(*147), 23(*201), 24(*169), 25(*160), 26(*209), 27(*146), 28(*210), 29(*314), 30(*172), 31(*243), ..."
"Day and month transposed",0,7729,1,false,true,true,"0(*7729)"
dcterms:accessRights,7724,5,4,false,false,false,"CC BY 2.5 AU(*1), Creative Commons Attribution-NonCommercial 3.0 Unported License http://creativecommons.org/licenses/by-nc/3.0/(*2), http://www.rjb.csic.es/herbario/crypto/crypcond.htm(*1), Ã‚Â© Nathan Ruser some rights reserved(*1)"
dcterms:modified,6680,1049,110,false,false,false,"10/07/2009(*1), 10/10/2005(*4), 12/12/2001(*1), 13/12/2007(*6), 19/02/2012(*456), 19/03/2014(*1), 2/01/2003(*1), 2/02/2007(*1), 2/05/2014(*1), 21/03/2013(*1), 26/10/2005(*2), 27/06/2005(*1), 30/01/2007(*1), 30/01/2008(*59), 4/07/2007(*1), 4/08/2016(*1), 7/09/2006(*5), 7/11/2005(*1), 7/11/2006(*1), 8/08/2009(*1), ..."
dcterms:rights,7726,3,2,false,false,false,"BY(*1), BY-NC-ND(*2)"
"Decimal coordinates not supplied",0,7729,2,false,true,true,"0(*7727), 1(*2)"
"Decimal latitude/longitude conversion failed",0,7729,1,false,true,true,"0(*7729)"
"http://rs.tdwg.org/dwc/terms/decimalLatitude",0,7729,5524,false,false,true,"-34.682222(*1), -36.404836(*1), -36.71409(*2), -36.78041(*1), -36.78049(*1), -36.93685(*1), -37.03135(*2), -37.04466(*2), -37.04467(*2), -37.16457(*1), -37.3428(*1), -37.42738(*1), -37.4755(*1), -37.4761(*1), -37.48048(*1), -37.50364(*1), -38.4131(*1), -38.4138(*1), -41.0991018479(*1), -43.4385204289(*1), ..."
"http://rs.tdwg.org/dwc/terms/decimalLongitude",0,7729,5768,false,false,true,"137.8(*1), 138.3167(*1), 139.65646(*1), 139.8212(*1), 139.9542(*1), 139.97241(*1), 141.92(*1), 145.0002(*9), 145.1325(*5), 145.1333(*5), 145.2658(*1), 146.3361(*1), 147.9741(*1), 148.1383301828(*1), 148.3270406741(*1), 149.0152(*1), 149.5838(*1), 149.5844(*1), 149.5847(*1), 150.7052855533(*1), ..."
"Depth out of range",0,7729,1,false,true,true,"0(*7729)"
"Depth value non-numeric",0,7729,1,false,true,true,"0(*7729)"
"Depth value supplied in feet",0,7729,1,false,true,true,"0(*7729)"
"http://rs.tdwg.org/dwc/terms/establishmentMeans",4786,2943,4,false,false,false,"cultivated(*1), native(*2754), not cultivated(*103), not cultivated; native(*85)"
"http://rs.tdwg.org/dwc/terms/eventDate",25,7704,2484,false,false,false,"11/12/1992(*1), 11/12/1999(*1), 12/06/1998(*1), 13/11/2002(*1), 13/11/2006(*1), 13/11/2008(*1), 14/12/1970(*1), 19/09/1991(*5), 19/09/1995(*1), 19/09/1997(*1), 20/07/2012(*1), 23/07/2008(*2), 23/07/2011(*1), 26/07/2000(*1), 4/08/2003(*1), 4/08/2004(*8), 4/08/2010(*3), 5/09/1988(*1), 8/02/1997(*1), 8/09/1977(*1), ..."
"http://rs.tdwg.org/dwc/terms/eventID",3296,4433,3117,false,false,false,"1162872(*1), 1162873(*1), 1217672(*1), 247287(*1), 247288(*1), 253952(*1), 261571(*1), 261581(*1), 3634(*1), 3637(*1), 3639(*1), 4961(*1), 4962(*3), 4964(*1), 4965(*1), 4969(*1), 4971(*2), 993134(*1), 993137(*1), 993142(*1), ..."
"http://rs.tdwg.org/dwc/terms/eventRemarks",7662,67,14,false,false,false,"Duplicate/s for this record, Tag & Observation No:tp:thi:9978:1 have been quarantined
Herbarium update 2005.(*1), Event date derived from photo,Tags: flowers(*1), Herbarium update 2005.(*48), MAP:: ; Datum: ; m alt ; ; ; ;(*1), MAP:: ; Datum: ; m alt ; ; Augustus Simson Collection; ;(*1), MAP:DEN:523497 5229405; Datum: ; 70m alt ; ; ; ;(*1), MAP:DER:158 408; Datum: ; 170m alt ; Small shrub c. 1.5m; Single plant.  Three sheets; ;(*1), MAP:DER:234 482; Datum: ; 300m alt ; Large spreading shrub.; Single plant.; ;(*1), MAP:DER:238 408; Datum: ; 70m alt ; Large sprawling shrub c. 2m x 3m; Alt.: c. 70m.  Two sheets; ;(*1), MAP:STO:591 247; Datum: ; 2m alt ; 3m shrub, heavily infested with insect galls.; AMRAD voucher.; ;(*1), Plants have spread from nearby old tipsite.   I was not able to control these plants during this visit.  This weed was apparent from its long, pointy phyllodes and presence at the edge of the reserve ...(*7), Tags: flower(*1), This record is either a duplicate or derivation of Tag & Observation No:Herbarium:herb_general:12102:8818(*1), Trevallyn reserve(*1)"
"http://rs.tdwg.org/dwc/terms/family",0,7729,1,false,false,false,"Fabaceae(*7729)"
"http://rs.tdwg.org/dwc/terms/fieldNumber",7302,427,328,false,false,false,"115(*1), 1215(*1), 1217(*1), 14210(*1), 1579(*2), 2550(*1), 2667(*2), 3087(*1), 353(*1), 3881(*1), 5142(*2), 591(*1), 593(*1), 8771(*2), 9067(*1), 9183(*1), BS63-3648(*1), KI 27(*1), KI27(*1), PSC_CUF_08/06_68(*1), ..."
"First of the century",0,7729,1,false,true,true,"0(*7729)"
"First of the month",0,7729,2,false,true,true,"0(*6819), 1(*910)"
"First of the year",0,7729,2,false,true,true,"0(*7611), 1(*118)"
"http://rs.tdwg.org/dwc/terms/footprintSRS",7272,457,1,false,false,false,"PROJCS[""GDA94 / MGA zone 55"", 
  GEOGCS[""GDA94"", 
    DATUM[""Geocentric Datum of Australia 1994"", 
      SPHEROID[""GRS 1980"", 6378137.0, 298.257222101, AUTHORITY[""EPSG"",""7019""]], 
      TOWGS84[0.0, 0...(*457)"
"http://rs.tdwg.org/dwc/terms/footprintWKT",7272,457,450,false,false,false,"POINT (307720 5431283)(*1), POINT (321412 5516933)(*1), POINT (349012 5326483)(*1), POINT (396912 5225483)(*1), POINT (520612 5188783)(*1), POINT (523100 5240996)(*1), POINT (553812 5476783)(*1), POINT (572412 5473833)(*1), POINT (595920 5476376)(*1), POINT (597849 5341508)(*1), POINT (599012 5479783)(*1), POINT (602932 5474783)(*1), POINT (603012 5423983)(*1), POINT (603147 5316324)(*1), POINT (606084 5344025)(*1), POINT (607212 5429983)(*1), POINT (608012 5418383)(*1), POINT (608312 5396583)(*1), POINT (609612 5564083)(*1), POINT (619912 5529483)(*1), ..."
FOREIGN_ID,7315,414,404,false,false,false,"Herbarium:herb_general:13979/8814(*1), Herbarium:herb_general:9272/9305(*1), decoda:coast:144/1(*1), decoda:coast:156/1(*1), decoda:coast:351/1(*1), decoda:coast:374/1(*1), decoda:coast:398/1(*1), decoda:coast:528/1(*1), decoda:coast:615/1(*1), decoda:coast:7/1(*1), gtspotweb:pwsgen:178/1(*1), nw_grass:nw_grass:13/1(*1), nw_grass:nw_grass:59/1(*1), private:North_Barker_Data:361/8(*1), private:North_Barker_Data:364/15(*1), private:North_Barker_Data:384/1(*1), tp:172:472/1(*1), tp:rc:2113/1(*1), tp:tp:618/1(*1), tpo:tpo:9400/2(*1), ..."
frequency,7697,32,9,false,false,false,"Abundant.(*3), Common.(*7), Frequent.(*10), Locally common.(*1), Locally uncommon.(*1), Occasional.(*6), Rare. Localised.(*1), Single plant most likely self seeded(*1), Very abundant.(*2)"
"http://rs.tdwg.org/dwc/terms/genus",0,7729,1,false,false,false,"Acacia(*7729)"
"Geodetic datum assumed WGS84",0,7729,2,false,true,true,"0(*7427), 1(*302)"
"http://rs.tdwg.org/dwc/terms/geodeticDatum",0,7729,1,false,false,false,"EPSG:4326(*7729)"
"Georeferenced after occurrence date",0,7729,1,false,true,true,"0(*7729)"
"http://rs.tdwg.org/dwc/terms/georeferenceRemarks",7708,21,2,false,false,false,"Datum not provided; assumed AGD66 (EPSG:20256; AMG zone 56)(*20), Datum not provided; assumed GDA94 (EPSG:28356; MGA zone 56)(*1)"
"Geospatial issue",0,7729,1,false,true,true,"0(*7729)"
"http://rs.tdwg.org/dwc/terms/habitat",5185,2544,590,false,false,false,"**Birds** Recorded the following: Blue-breasted Fairy-wren Diamond Firetail Emu Grey Currawong Shining Bronze-cuckoo White-winged Chough Purple-gaped Honeyeater Tawny-crowned Honeyeater Wester**Neagle...(*1), **Birds** Suitable for Blue-winged Parrot Eastern Yellow Robin Painted Button Quail and Yellow-tailed Black CockatooE obliqua open forest**Rem** 6%(Bowaka)Environmental Association=Noolook(1.2.2)=7% &...(*1), **Birds** Suitable for Malleefowl (recorded 29/5/91) Eastern Yellow RobinFunereal CockatooLittle WattlebirdPainted ButtonQuailEucalyptus fasciculosa - E leucoxylon woodland - possibly rare for South E...(*1), **Birds** Suitable for Malleefowl Painted Button Quail Yellow-tailed Black CockatooE fasciculosa woodland considered vulnerable for South East (Carpenter and Croft 1994)**Rem** 25%(Neville)Environment...(*1), **Neagle** = 12 (Banksia marginata low woodland = Priority 3)**Rem** 8% (Hd of  Townsend)**Environmental Association** = 10% (Lucindale = 1.4.1)(*1), Beside bare rock on E-facing slope in Melaleuca.(*1), Dune/consolidated dune in consolidated dunefield system. Sand. {Leucopogon parviflorus}, {Olearia axillaris}, {Acacia leiophylla} Tall Shrubland over {Lasiopetalum discolor}, {Lepidosperma gladiatum},...(*1), Eucalyptus cosmophylla / E. diversifolia Low Open Forest(*1), Eucalyptus oleosa / E. brachycalyx Mallee(*9), Eucalyptus ovata Woodland(*7), Gahnia filum and/or G. trifida Sedgeland(*1), Gentle slope W. White/grey sand.(*1), Growing in residual patch of Eucalyptus woodland.(*1), Habitat: Eucalyptus forest, coastal lowlands, central tablelands. Low nutrient soil mainly open forest/woodland(*1), In hind dune area on calcareous sand.(*1), Land about 1m above high tide mark and within 10m of the water.  Main vegetation grass, plus one shrub 3m high and one plant of a small Banksia sp.(*1), On sand dune.(*1), On sandstone soil.(*1), Scrub with Casuarina and Acacia pycnantha (808); on hill in cleared hilly country. White sand with sandy limestones.(*1), [Aspect E; gentle slope. Creamy-white sandy soil inland from coastal dunes. Remnant roadside vegetation opposite pine plantations.](*1), ..."
"Habitat incorrect for species",0,7729,1,false,true,true,"0(*7729)"
"Higher taxonomy missing",0,7729,1,false,true,true,"0(*7729)"
"Homonym issues with supplied name",0,7729,1,false,true,true,"0(*7729)"
ibraSubregion,7726,3,2,false,false,false,"Central Coast(*2), North West(*1)"
"Identification date before occurrence date",0,7729,2,false,true,true,"0(*7728), 1(*1)"
"http://rs.tdwg.org/dwc/terms/identificationID",7346,383,383,false,false,false,"2740188(*1), 2740189(*1), 2760473(*1), 2769723(*1), 6474146(*1), 6695657(*1), 6762459(*1), 7217788(*1), 7290705(*1), 7348696(*1), 7425183(*1), 7425184(*1), 7425185(*1), 7425186(*1), 7430650(*1), 7466730(*1), 7591416(*1), 7669455(*1), 7677630(*1), 7684969(*1), ..."
"http://rs.tdwg.org/dwc/terms/identificationQualifier",7724,5,3,false,false,false,"?longifolia ssp. longifolia(*1), ?subsp. longifolia(*1), certain - the books have been published for over 10 years and no-one has commented(*3)"
"http://rs.tdwg.org/dwc/terms/identificationRemarks",7726,3,3,false,false,false,"Introduced(*1), Possible intergrade(*1), if seed coastal(*1)"
"http://rs.tdwg.org/dwc/terms/identificationVerificationStatus",5718,2011,4,false,false,false,"2(*1), Acceptable(*1966), confident(*8), verified(*36)"
"Image URL invalid",0,7729,1,false,true,true,"0(*7729)"
"Incomplete collection date",0,7729,1,false,true,true,"0(*7729)"
"http://rs.tdwg.org/dwc/terms/individualCount",7588,141,8,false,false,false,"1(*131), 1-Mar(*2), 2(*1), 20(*1), 30(*1), 40(*1), 99(*3), Apr-15(*1)"
"http://rs.tdwg.org/dwc/terms/infraspecificEpithet",6764,965,3,false,false,false,"longifolia(*23), sophorae(*485), subsp.(*457)"
"Institution code not recognised",0,7729,1,false,true,true,"0(*7729)"
"http://rs.tdwg.org/dwc/terms/institutionCode",7086,643,18,false,false,false,"AD(*244), BDRS(*6), CANB(*103), CNS(*1), DNA(*2), HO(*73), L(*1), MA(*1), MEL(*76), MELU(*4), NE(*14), NSW(*85), NY(*1), PERTH(*7), Queensland Parks and Wildlife Service(*1), WOLL(*21), http://biocol.org/urn:lsid:biocol.org:col:15670(*2), iNaturalist(*1)"
"Invalid collection date",0,7729,1,false,true,true,"0(*7729)"
"Invalid geodetic datum",0,7729,1,false,true,true,"0(*7729)"
"Invalid scientific name",0,7729,1,false,true,true,"0(*7729)"
"http://rs.tdwg.org/dwc/terms/kingdom",0,7729,1,false,false,false,"Plantae(*7729)"
"Kingdom not recognised",0,7729,1,false,true,true,"0(*7729)"
LAST_UPDATE_USER_ID,7272,457,28,false,false,false,"GTSpot Load(*14), Observation Batch 10587(*3), Observation Batch 10597(*1), Observation Batch 10996(*4), Observation Batch 10998(*3), Observation Batch 10999(*3), Observation Batch 11139(*1), Observation Batch 11445(*1), Observation Batch 11530(*1), Observation Batch 11541(*14), Observation Batch 12288(*1), Observation Batch 12392(*5), Observation Batch 12394(*3), Observation Batch 12420(*1), Observation Batch 15981(*1), Observation Batch 16321(*2), Observation Batch 16465(*7), Observation Batch 16739(*1), Person merge by: David Storey (3218)(*8), Wendy Potts (1035)(*345), ..."
"Latitude is negated",0,7729,1,false,true,true,"0(*7729)"
"Latitude Longitude calculated from grid reference",0,7729,1,false,true,true,"0(*7729)"
"Location not supplied",0,7729,1,false,true,true,"0(*7729)"
"http://rs.tdwg.org/dwc/terms/locationRemarks",5217,2512,1535,false,false,false,"(3) URR 1.3 km WNW of McCracken(*3), (43) URR 0.3 km SSW of Waitpinga Hill (summit)(*1), 0.6 km E from Mount Sandy.(*1), 8 km W from Millicent.(*3), 850m from gate at south west corner of the park along southern/eastern boundary.(*1), Bray Junction - Beachport RD 2.6 km ENE of Beachport(*2), Carpenters Rocks-Mt. Gambier RD 0.3 km NNW of Carpenter Rocks(*2), Elad RD 5.4 km NNW of Coles(*1), Ellisons RD 5.6 km NNE of Fox(*4), In vicinity of 42 Mile Crossing camp site climb up leeward dune towards the sea between fence gate and shelter shed.(*1), Lake George RD 2.9 km NNW of Beachport(*1), Leggs RD 9.8 km SSE of Fox(*1), Phillips RD 6.6 km SSE of Coles(*1), Princes HWY 11.9 km WNW of Tilley Swamp(*1), Princes HWY 12.9 km SSE of Salt Creek(*2), Site 500m from coast on gently undulating ground 100m to watercourse minor.(*1), To ocean beach from Lousy Jacks 7km north of campsite 23/9 from foredune edge adjacent to 501.(*1), Travel 2.2 km from Narrung ferry. Turn left onto Loveday Bay Road. Go 7.9 km to Sanders Road turn left go down Sanders Road to Block Road and turn left. Turn right off Block Road where the road bends ...(*1), West Avenue Extension RD 0.2 km SSE of Conmurra(*2), |Source ProjectID:3|Source WaypointID:656|Access Notes:Poly changed|TreatID:Revegetated|Planted Year:2012|(*1), ..."
"Longitude is negated",0,7729,1,false,true,true,"0(*7729)"
"http://rs.tdwg.org/dwc/terms/maximumElevationInMeters",7724,5,4,false,false,true,"24(*1), 4.572(*1), 50(*2), 7.351(*1)"
"media Unrepresentative",0,7729,1,false,true,true,"0(*7729)"
"Min and max altitude reversed",0,7729,1,false,true,true,"0(*7729)"
"Min and max depth reversed",0,7729,1,false,true,true,"0(*7729)"
"http://rs.tdwg.org/dwc/terms/minimumElevationInMeters",7724,5,5,false,false,true,"0(*1), 10(*1), 24(*1), 3.048(*1), 7.351(*1)"
"Missing an identification qualifier",0,7729,2,false,true,true,"0(*5), 1(*7724)"
"Missing catalogue number",0,7729,2,false,true,true,"0(*7713), 1(*16)"
"Missing coordinate precision",0,7729,1,false,true,true,"1(*7729)"
"Missing geodetic datum",0,7729,1,false,true,true,"0(*7729)"
"Missing georeference date",0,7729,1,false,true,true,"1(*7729)"
"Missing georeferenced protocol",0,7729,2,false,true,true,"0(*294), 1(*7435)"
"Missing georeferenced sources",0,7729,2,false,true,true,"0(*5), 1(*7724)"
"Missing georeferenced verification status",0,7729,2,false,true,true,"0(*1966), 1(*5763)"
"Missing identification date",0,7729,2,false,true,true,"0(*494), 1(*7235)"
"Missing identification references",0,7729,2,false,true,true,"0(*4), 1(*7725)"
"Missing name of person who georeferenced the occurrence",0,7729,2,false,true,true,"0(*189), 1(*7540)"
"Missing name of person who identified the specimen/observation",0,7729,2,false,true,true,"0(*457), 1(*7272)"
"Missing taxonomic rank",0,7729,2,false,true,true,"0(*1084), 1(*6645)"
"http://rs.tdwg.org/dwc/terms/month",25,7704,12,false,true,true,"1(*414), 10(*700), 11(*891), 12(*1155), 2(*330), 3(*381), 4(*249), 5(*901), 6(*587), 7(*362), 8(*850), 9(*884)"
"Name not in national checklists",0,7729,1,false,true,true,"0(*7729)"
"Name not recognised",0,7729,1,false,true,true,"0(*7729)"
"Name not supplied",0,7729,1,false,true,true,"0(*7729)"
"http://rs.tdwg.org/dwc/terms/namePublishedIn",7272,457,2,false,false,false,"Sp. Pl. ed.4, 4: 1052(*27), Sp. Pl. ed.4, 4: 1052;Fl. Australia 11B: 491(*430)"
"No collection date supplied",0,7729,2,false,true,true,"0(*7704), 1(*25)"
NVIS_GF,3879,3850,1,false,false,false,"Tree(*3850)"
"Occurrence status assumed to be present",0,7729,2,false,true,true,"0(*459), 1(*7270)"
