fieldName,emptyCount,nonEmptyCount,uniqueValueCount,possiblePrimaryKey,possiblyInteger,possiblyFloatingPoint,sampleValues
basisOfRecord,6976,90344,5,false,false,false,"HumanObservation(*90092), Image(*18), MachineObservation(*2), MaterialSample(*24), PreservedSpecimen(*208)"
dcterms:references,48660,0,0,false,false,false,
dcterms:accessRights,48524,136,16,false,false,false,"Attribution-NonCommercial-ShareAlike License(*9), Avian Knowledge Network, Cornell Lab of Ornithology.  These data are made available through the Avian Knowledge Network, a National Science Foundation funded project of the Cornell Lab of Ornithology ...(*98), Creative Commons Attribution NonCommercial 3.0 Australia(*2), Â© Andrew Rock some rights reserved(*2), Â© Chris Nash some rights reserved(*1), Â© Graeme Worsleyall rights reserved(*1), Â© James Bailey some rights reserved(*1), Â© Nathan Ruser some rights reserved(*1), Â© Victor W Fazio III some rights reserved(*3), Â© andrew_mc some rights reserved(*1), Â© austin1 some rights reserved(*1), Â© corinne1 some rights reserved(*1), Â© goldie2 some rights reserved(*1), Â© libbyhepburn some rights reserved(*2), Â© msr some rights reserved(*2), Â© sea-kangaroo some rights reserved(*10)"
dcterms:rightsHolder,97244,76,15,false,false,false,"Andrew Rock(*2), CSIRO(*39), Chris Nash(*1), Graeme Worsley(*1), James Bailey(*1), Museum Victoria(*10), Nathan Ruser(*1), Victor W Fazio III(*3), andrew_mc(*1), austin1(*1), corinne1(*1), goldie2(*1), libbyhepburn(*2), msr(*2), sea-kangaroo(*10)"
dcterms:type,97261,59,2,false,false,false,"PhysicalObject(*58), Sound(*1)"
associatedMedia,48591,69,48,false,false,false,"/data/biocache-media/dr360/13889/0aa9f403-1c34-4be9-85b6-8594c4587574/3000271821_3f73a6ae1c.jpg(*1), /data/biocache-media/dr360/1714/994d4018-902b-4757-8c25-04ef13f3af1c/3001100128_5d973fd617.jpg(*1), /data/biocache-media/dr360/20580/ba23fc1a-aa6c-4dc6-92a4-708d03dbd5b0/3001095568_092ba2f933.jpg(*1), /data/biocache-media/dr360/22460/59ddd13a-069f-4631-925e-f370527958d5/5834931777_3a4bd66790.jpg(*1), 0_image_87c6e513-e62f-480d-8f3a-865d61b37af9.jpg;1_image_0950a56c-98ab-4bb8-82c0-73a76ccea3a6.jpg;2_image_07e65932-47a7-47b8-89d9-837118a2f668.jpg;3_image_659efc2b-c3e5-4fd1-ad83-d0e951e74584.jpg;4_im...(*1), 0_image_a591cf52-8816-4365-88d6-dcf2d13b7896.jpg;1_image_3551e9f1-df4d-4442-be03-15309bd14c5a.jpg;2_image_e86f2b7c-ef05-44dc-ab64-449ab6a7d020.jpg(*1), 1.jpeg(*6), 1.jpeg;2.jpeg(*5), 1.jpeg;2.jpeg;3.jpeg(*4), 133648-Full1024.jpg(*1), 138116-Full1024.jpg(*1), 138269-Full1024.jpg(*1), 1411082902086.jpg;1411082921030.jpg(*1), 1415422020060.jpg;1415422035581.jpg;1415422066936.jpg(*1), 1415766835618.jpg;1415766863733.jpg(*1), 1417242088959.jpg;1417242106651.jpg;1417242122094.jpg(*1), 1422853441419.jpg(*1), 1428011765927.jpg(*1), 1431588351898.jpg;1431588371032.jpg(*1), 1451197410867.jpg;1451197500111.jpg;1451197442454.jpg;1451197459650.jpg;1451197480669.jpg(*1), 1455686194761.jpg(*1), 15589889715_ea528c39cd.jpg(*1), 25044-Full1024.jpg(*1), 260371.jpg(*1), 260372.jpg(*1), 37742-Full1024.jpg(*1), 5834931777_3a4bd66790.jpg(*1), 5834932629_c50923c7fd.jpg(*1), 5834933925_8db1583c54.jpg(*1), 5835484242_6b44c3ce02.jpg(*1), 58f819baed2a891d6d0000fe.JPG(*1), 83779-Full1024.jpg(*1), image0.jpg(*1), image0.jpg;image1.jpg(*2), image0.jpg;image1.jpg;image2.jpg(*1), image0.jpg;image1.jpg;image2.jpg;image3.jpg(*1), image6012.jpg(*1), image7781.jpg;image5561.jpg;image4957.jpg(*1), image868.jpg;image7090.jpg;image7933.jpg(*1), mniagoee.png;tagmwoie.png;ehieartgem.png(*1), original.JPG(*6), original.JPG;original.JPG(*1), original.jpeg(*2), original.jpeg;original.jpeg;original.jpeg(*1), original.jpeg;original.jpeg;original.jpeg;original.jpeg;original.jpeg;original.jpeg(*1), original.jpg(*3), original.jpg;original.jpg(*1), original.jpg;original.jpg;original.jpg(*1)"
associatedReferences,48660,0,0,false,false,false,
associatedSequences,48660,0,0,false,false,false,
associatedTaxa,48660,0,0,false,false,false,
behavior,48637,23,4,false,false,false,"Bird with chicks(*1), Feeding(*16), Other(*1), Resting(*5)"
